532
246
536
534
522
359
166
90
535
536
89
532
533
190
525
241
522
487
113
487
502
525
522
508
313
292
509
512
271
520
348
535
534
527
538
267
530
524
282
527
531
531
537
532
531
536
514
524
533
530
62
537
358
536
524
532
142
43
534
193
418
524
535
205
535
536
257
202
509
524
270
534
266
532
393
110
213
78
534
115
215
525
536
438
324
526
537
517
535
533
536
532
536
529
535
64
537
518
496
258
480
147
467
517
508
527
535
402
508
519
311
528
533
530
244
529
96
487
501
483
518
531
295
525
536
501
537
502
524
530
530
427
301
341
534
530
516
268
491
485
536
434
532
527
525
482
518
535
520
524
537
506
521
529
537
450
525
442
535
198
533
308
528
258
538
422
535
537
536
531
522
452
441
423
529
303
226
251
536
535
362
531
447
245
437
146
251
528
533
208
523
155
294
514
190
513
